job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0394,Multimodal AI Engineer,AI Engineering,Senior,7,PhD,235000.0,160000,300000,Toronto,Canada,Fully Remote,Mid-size (501-5000),Government,fine-tuning | pytorch | python | agile | statistics,16.2,90,23.9,6.0,2026,1,1,1,0,Senior ($200-300k)
AIJOB0395,LLM Engineer,AI Engineering,Mid,6,Bootcamp/Self-taught,160000.0,160000,300000,London,UK,Hybrid,SME (51-500),Education,vector databases | retrieval augmented generation | fine-tuning | python | llm api | prompt engineering | cloud | communication,6.9,98,42.4,8.2,2025,12,0,1,1,Upper-Mid ($150-200k)
AIJOB0396,AI Engineer,AI Engineering,Senior,7,Master's,211000.0,100000,250000,Remote,Global,Hybrid,Mid-size (501-5000),Manufacturing,docker | cloud (aws/gcp/azure) | llm integration | python | sql | linux | leadership,16.0,95,81.7,8.2,2025,7,1,1,0,Senior ($200-300k)
AIJOB0397,Deep Learning Engineer,AI Engineering,Senior,8,Master's,215000.0,141000,270000,Sydney,Australia,On-site,Startup (1-50),Education,cuda | tensorflow | python | neural networks | gpu computing | pytorch | problem solving,4.4,89,27.8,7.5,2025,5,1,0,0,Senior ($200-300k)
AIJOB0398,Multimodal AI Engineer,AI Engineering,Senior,3,Bachelor's,231000.0,160000,300000,Dubai,UAE,Hybrid,Startup (1-50),Healthcare,pytorch | api | vision-language models | git,12.8,90,6.7,9.6,2026,1,1,1,0,Senior ($200-300k)
AIJOB0399,Deep Learning Engineer,AI Engineering,Senior,7,Master's,270000.0,141000,270000,Paris,France,On-site,Enterprise (5000+),Education,gpu computing | neural networks | tensorflow | python | linux,5.8,89,25.2,8.0,2026,2,1,0,0,Senior ($200-300k)
AIJOB0400,AI Solutions Architect,Architecture,Entry,13,Bachelor's,209000.0,180000,320000,Zurich,Switzerland,Fully Remote,Big Tech (FAANG+),Energy,enterprise architecture | machine learning | python | leadership | system design | communication | linux,12.6,84,27.8,6.7,2026,2,0,1,0,Senior ($200-300k)
AIJOB0401,AI Infrastructure Eng,Infrastructure,Mid,7,PhD,250000.0,140000,270000,New York,USA,Hybrid,SME (51-500),Finance,networking | cloud | kubernetes | distributed systems | cuda | git | statistics | problem solving,15.8,85,15.3,6.6,2025,1,0,1,0,Senior ($200-300k)
AIJOB0402,AI Solutions Architect,Architecture,Senior,12,Bootcamp/Self-taught,349000.0,180000,320000,San Francisco,USA,Hybrid,Startup (1-50),Manufacturing,python | system design | leadership | cloud | linux,12.6,84,16.5,6.3,2026,3,1,1,0,Elite (>$300k)
AIJOB0403,AI Solutions Architect,Architecture,Senior,6,Master's,324000.0,180000,320000,Austin,USA,Fully Remote,Enterprise (5000+),Consulting,cloud | machine learning | system design | linux | git,14.8,84,8.8,7.4,2025,1,1,1,0,Elite (>$300k)
AIJOB0404,Multimodal AI Engineer,AI Engineering,Senior,9,Bachelor's,254000.0,160000,300000,Tokyo,Japan,On-site,SME (51-500),Technology,python | api | pytorch | vision-language models | fine-tuning | problem solving,11.8,90,10.0,6.9,2026,1,1,0,0,Senior ($200-300k)
AIJOB0405,Senior ML Engineer,AI Engineering,Entry,8,Bachelor's,245000.0,180000,312000,San Francisco,USA,On-site,Enterprise (5000+),Media,pytorch | python | distributed systems | linux | sql | cloud,11.3,96,56.0,6.7,2025,9,0,0,0,Senior ($200-300k)
AIJOB0406,LLM Engineer,AI Engineering,Mid,4,Master's,160000.0,160000,300000,Amsterdam,Netherlands,On-site,Startup (1-50),Automotive,python | retrieval augmented generation | fine-tuning | vector databases | communication | research,8.7,98,62.4,7.4,2025,4,0,0,1,Upper-Mid ($150-200k)
AIJOB0407,Prompt Engineer,AI Engineering,Senior,5,Bachelor's,230000.0,90000,200000,Paris,France,Hybrid,Big Tech (FAANG+),Healthcare,python | prompt design | documentation | natural language processing | cloud | linux | statistics,9.2,82,12.9,9.2,2026,2,1,1,1,Senior ($200-300k)
AIJOB0408,AI Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,101000.0,100000,250000,Beijing,China,Hybrid,Big Tech (FAANG+),Finance,docker | python | pytorch | problem solving,15.4,95,70.3,8.4,2025,6,1,1,0,Mid ($100-150k)
AIJOB0409,AI Ethics Officer,Governance,Mid,4,Bootcamp/Self-taught,110000.0,110000,210000,Paris,France,Hybrid,SME (51-500),Manufacturing,research | communication | ethics frameworks | linux | agile,15.6,72,18.0,9.7,2026,2,0,1,0,Mid ($100-150k)
AIJOB0410,AI Compliance Manager,Governance,Senior,3,PhD,234000.0,100000,200000,San Francisco,USA,On-site,SME (51-500),Consulting,risk management | auditing | documentation | legal knowledge | eu ai act | research,16.7,68,6.7,6.7,2026,1,1,0,0,Senior ($200-300k)
AIJOB0411,Deep Learning Engineer,AI Engineering,Mid,6,Associate's,142000.0,141000,270000,Austin,USA,On-site,Startup (1-50),Research,gpu computing | python | neural networks | tensorflow | agile | linux,6.0,89,20.1,7.2,2026,3,0,0,0,Mid ($100-150k)
AIJOB0412,Deep Learning Engineer,AI Engineering,Entry,5,PhD,141000.0,141000,270000,Berlin,Germany,Hybrid,Enterprise (5000+),Retail,neural networks | cuda | gpu computing | python | pytorch | tensorflow | cloud | git,4.1,89,23.2,7.0,2026,2,0,1,0,Mid ($100-150k)
AIJOB0413,MLOps Engineer,ML Operations,Senior,8,Bachelor's,285000.0,130000,260000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Government,kubernetes | cloud | monitoring | python | ci/cd | mlflow | problem solving,11.7,93,50.7,8.4,2026,2,1,1,0,Senior ($200-300k)
AIJOB0414,ML Engineer,AI Engineering,Mid,7,Master's,244000.0,120000,280000,Boston,USA,Hybrid,Enterprise (5000+),Automotive,kubernetes | machine learning operations | tensorflow | sql | python | cloud | problem solving | communication,17.2,97,41.4,8.7,2025,11,0,1,0,Senior ($200-300k)
AIJOB0415,AI Agent Developer,AI Engineering,Senior,6,Master's,329000.0,155000,290000,Austin,USA,Fully Remote,Mid-size (501-5000),Media,python | api | planning systems | autogen | cloud | problem solving | git,16.8,96,27.1,7.6,2026,3,1,1,1,Elite (>$300k)
AIJOB0416,Robotics Engineer (AI),Robotics,Senior,4,Bootcamp/Self-taught,225000.0,125000,240000,Sydney,Australia,On-site,Big Tech (FAANG+),Research,simulation | control systems | c++ | agile,15.5,76,22.5,6.0,2025,8,1,0,0,Senior ($200-300k)
AIJOB0417,AI Engineer,AI Engineering,Senior,4,Associate's,186000.0,100000,250000,Boston,USA,Hybrid,Startup (1-50),Healthcare,pytorch | llm integration | python | docker | cloud (aws/gcp/azure) | linux | communication | research,9.1,95,56.4,6.8,2025,12,1,1,0,Upper-Mid ($150-200k)
AIJOB0418,AI Research Scientist,Research,Senior,5,Bootcamp/Self-taught,275000.0,115000,280000,Los Angeles,USA,Hybrid,Mid-size (501-5000),Finance,python | research | publishing | pytorch | agile,13.9,88,16.9,8.6,2025,1,1,1,0,Senior ($200-300k)
AIJOB0419,Computer Vision Engineer,AI Engineering,Entry,3,Bachelor's,232000.0,145000,280000,San Francisco,USA,Fully Remote,Big Tech (FAANG+),Consulting,image processing | cuda | pytorch | opencv | cnns | python | cloud | statistics | leadership,10.0,87,25.4,9.6,2026,2,0,1,0,Senior ($200-300k)
AIJOB0420,RAG Engineer,AI Engineering,Senior,7,Bachelor's,255000.0,145000,280000,New York,USA,Hybrid,Mid-size (501-5000),Energy,langchain | vector databases | python | large language models | embeddings | search systems | communication | statistics | research,9.1,94,52.6,8.5,2025,11,1,1,1,Senior ($200-300k)
AIJOB0421,AI Product Manager,Product,Entry,5,PhD,227000.0,140000,260000,San Francisco,USA,Hybrid,Mid-size (501-5000),Research,agile | data analysis | stakeholder management | product strategy | ai literacy | research | git,14.1,85,22.8,9.3,2026,3,0,1,0,Senior ($200-300k)
AIJOB0422,AI Security Engineer,Security,Senior,10,Bachelor's,280000.0,140000,260000,New York,USA,On-site,SME (51-500),Automotive,red teaming | cybersecurity | ml security | leadership | communication | problem solving,17.4,80,22.5,6.4,2026,1,1,0,0,Senior ($200-300k)
AIJOB0423,AI Research Scientist,Research,Senior,11,Master's,218000.0,115000,280000,Toronto,Canada,Fully Remote,Enterprise (5000+),Automotive,publishing | pytorch | deep learning | statistics,15.7,88,20.0,8.4,2025,12,1,1,0,Senior ($200-300k)
AIJOB0424,Generative AI Engineer,AI Engineering,Senior,2,Master's,353000.0,150000,295000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Manufacturing,python | deployment | large language models | generative ai api | diffusion models | git | statistics | linux,13.8,95,15.1,6.2,2026,2,1,1,1,Elite (>$300k)
AIJOB0425,Prompt Engineer,AI Engineering,Mid,5,Associate's,98000.0,90000,200000,Toronto,Canada,Fully Remote,Mid-size (501-5000),Retail,prompt design | natural language processing | documentation | python | statistics | linux,6.5,82,16.4,8.3,2025,11,0,1,1,Entry (<$100k)
AIJOB0426,AI Infrastructure Eng,Infrastructure,Senior,8,PhD,324000.0,140000,270000,New York,USA,Fully Remote,Big Tech (FAANG+),Research,cuda | storage | distributed systems | communication | research | agile,8.6,85,25.3,6.6,2026,3,1,1,0,Elite (>$300k)
AIJOB0427,NLP Engineer,AI Engineering,Senior,5,Bootcamp/Self-taught,284000.0,145000,290000,New York,USA,Hybrid,SME (51-500),Government,hugging face | large language models | bert | research | statistics,6.7,91,35.7,8.6,2025,9,1,1,0,Senior ($200-300k)
AIJOB0428,LLM Engineer,AI Engineering,Senior,2,Associate's,251000.0,160000,300000,Boston,USA,Fully Remote,SME (51-500),Automotive,retrieval augmented generation | llm api | prompt engineering | vector databases | fine-tuning | linux | communication,4.4,98,62.5,7.4,2026,1,1,1,1,Senior ($200-300k)
AIJOB0429,Multimodal AI Engineer,AI Engineering,Senior,3,Master's,360000.0,160000,300000,Austin,USA,Fully Remote,Enterprise (5000+),Consulting,api | vision-language models | python | pytorch | statistics | cloud | linux,10.5,90,8.0,7.5,2025,10,1,1,0,Elite (>$300k)
AIJOB0430,AI Research Scientist,Research,Senior,11,Bootcamp/Self-taught,163000.0,115000,280000,Sydney,Australia,Hybrid,Startup (1-50),Technology,python | publishing | mathematics | deep learning | research | leadership | communication,17.9,88,17.0,8.6,2025,10,1,1,0,Upper-Mid ($150-200k)
AIJOB0431,AI Research Scientist,Research,Senior,5,PhD,291000.0,115000,280000,Sydney,Australia,Hybrid,Enterprise (5000+),Media,python | mathematics | pytorch | deep learning | publishing | leadership | problem solving,13.2,88,19.6,8.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0432,AI Compliance Manager,Governance,Mid,3,Associate's,117000.0,100000,200000,Los Angeles,USA,Hybrid,Startup (1-50),Media,legal knowledge | documentation | eu ai act | auditing | risk management | communication | linux | git,15.5,68,7.1,6.5,2025,9,0,1,0,Mid ($100-150k)
AIJOB0433,AI Research Scientist,Research,Mid,12,PhD,124000.0,115000,280000,Amsterdam,Netherlands,Hybrid,Startup (1-50),Energy,publishing | mathematics | deep learning | python | pytorch | statistics | leadership | problem solving,10.1,88,7.5,9.1,2025,4,0,1,0,Mid ($100-150k)
AIJOB0434,Senior Data Scientist,Data Science,Mid,10,Associate's,157000.0,157000,218000,Paris,France,Hybrid,SME (51-500),Government,advanced statistics | deep learning | machine learning | python | leadership | cloud | linux,9.6,90,21.9,9.6,2025,4,0,1,0,Upper-Mid ($150-200k)
AIJOB0435,Senior ML Engineer,AI Engineering,Senior,7,Associate's,185000.0,180000,312000,Berlin,Germany,Hybrid,SME (51-500),Finance,pytorch | system design | machine learning operations | distributed systems | python | llm fine-tuning | agile,14.8,96,44.7,7.3,2025,6,1,1,0,Upper-Mid ($150-200k)
AIJOB0436,AI Compliance Manager,Governance,Mid,9,PhD,100000.0,100000,200000,Berlin,Germany,Fully Remote,SME (51-500),Research,legal knowledge | eu ai act | auditing | leadership,13.9,68,25.2,6.4,2025,10,0,1,0,Entry (<$100k)
AIJOB0437,MLOps Engineer,ML Operations,Entry,9,Bachelor's,130000.0,130000,260000,Tokyo,Japan,On-site,Mid-size (501-5000),Research,kubernetes | docker | mlflow | ci/cd | cloud | python | sql | leadership,9.3,93,42.7,8.8,2025,12,0,0,0,Mid ($100-150k)
AIJOB0438,AI Agent Developer,AI Engineering,Senior,4,Bootcamp/Self-taught,217000.0,155000,290000,Singapore,Singapore,Fully Remote,SME (51-500),Manufacturing,planning systems | autogen | api | langchain | python | tool use | git | agile | cloud,14.3,96,20.6,6.9,2025,10,1,1,1,Senior ($200-300k)
AIJOB0439,ML Engineer,AI Engineering,Senior,9,Bachelor's,336000.0,120000,280000,Seattle,USA,Fully Remote,Mid-size (501-5000),Automotive,machine learning operations | sql | python | pytorch | problem solving,15.5,97,67.1,8.7,2026,1,1,1,0,Elite (>$300k)
AIJOB0440,Generative AI Engineer,AI Engineering,Entry,3,Associate's,158000.0,150000,295000,Dubai,UAE,Hybrid,Big Tech (FAANG+),Education,generative ai api | python | fine-tuning | large language models | statistics | sql | cloud,11.7,95,23.3,9.5,2025,9,0,1,1,Upper-Mid ($150-200k)
AIJOB0441,AI Compliance Manager,Governance,Senior,6,Bootcamp/Self-taught,164000.0,100000,200000,Boston,USA,Fully Remote,Mid-size (501-5000),Education,auditing | legal knowledge | eu ai act | leadership | sql,16.5,68,6.4,6.0,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0442,Data Engineer (AI),Data Engineering,Senior,2,Master's,187000.0,130000,220000,Boston,USA,Fully Remote,Startup (1-50),Media,airflow | etl | spark | leadership,12.1,88,27.8,6.0,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0443,NLP Engineer,AI Engineering,Senior,5,PhD,318000.0,145000,290000,Remote,Global,Fully Remote,Enterprise (5000+),Manufacturing,python | large language models | hugging face | text processing | bert | cloud | sql,8.0,91,23.1,7.1,2025,7,1,1,0,Elite (>$300k)
AIJOB0444,Generative AI Engineer,AI Engineering,Mid,7,Master's,164000.0,150000,295000,Toronto,Canada,Fully Remote,Startup (1-50),Media,python | diffusion models | large language models | fine-tuning | generative ai api | linux | statistics | cloud,15.4,95,75.3,6.5,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0445,Senior Data Scientist,Data Science,Entry,10,Master's,157000.0,157000,218000,Austin,USA,Hybrid,Mid-size (501-5000),Automotive,deep learning | python | machine learning | advanced statistics | causal inference | leadership | git | cloud,8.1,90,9.7,7.1,2025,5,0,1,0,Upper-Mid ($150-200k)
AIJOB0446,AI Infrastructure Eng,Infrastructure,Mid,9,Bootcamp/Self-taught,158000.0,140000,270000,London,UK,Hybrid,Enterprise (5000+),Consulting,networking | storage | kubernetes | problem solving,10.3,85,8.3,6.1,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB0447,Prompt Engineer,AI Engineering,Mid,4,Bachelor's,240000.0,90000,200000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Government,testing | python | llm api | prompt design | natural language processing | documentation | sql | leadership,5.1,82,11.7,7.1,2025,7,0,1,1,Senior ($200-300k)
AIJOB0448,NLP Engineer,AI Engineering,Mid,8,Bachelor's,145000.0,145000,290000,Toronto,Canada,Hybrid,Startup (1-50),Healthcare,bert | large language models | text processing | hugging face | cloud,6.4,91,39.4,6.4,2026,3,0,1,0,Mid ($100-150k)
AIJOB0449,Robotics Engineer (AI),Robotics,Senior,8,PhD,264000.0,125000,240000,Austin,USA,Hybrid,Mid-size (501-5000),Healthcare,simulation | c++ | python | control systems | git | problem solving,14.0,76,6.0,9.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0450,Deep Learning Engineer,AI Engineering,Entry,7,Associate's,141000.0,141000,270000,Zurich,Switzerland,Fully Remote,Startup (1-50),Media,pytorch | gpu computing | cuda | python | tensorflow | neural networks | leadership | agile,9.3,89,16.2,8.7,2026,1,0,1,0,Mid ($100-150k)
AIJOB0451,AI Ethics Officer,Governance,Entry,6,Master's,134000.0,110000,210000,Amsterdam,Netherlands,Hybrid,Big Tech (FAANG+),Healthcare,ai policy | research | ethics frameworks | communication | cloud | git,13.1,72,19.1,7.5,2026,1,0,1,0,Mid ($100-150k)
AIJOB0452,AI Research Scientist,Research,Mid,12,Associate's,191000.0,115000,280000,San Francisco,USA,On-site,SME (51-500),Healthcare,mathematics | publishing | research | pytorch | python | deep learning | agile | leadership | git,13.3,88,12.3,8.4,2026,2,0,0,0,Upper-Mid ($150-200k)
AIJOB0453,Senior Data Scientist,Data Science,Mid,5,Master's,157000.0,157000,218000,Berlin,Germany,Fully Remote,Startup (1-50),Government,leadership | deep learning | causal inference | advanced statistics | python | agile | linux,5.1,90,29.6,8.4,2025,6,0,1,0,Upper-Mid ($150-200k)
AIJOB0454,NLP Engineer,AI Engineering,Senior,4,Bachelor's,175000.0,145000,290000,Berlin,Germany,Hybrid,SME (51-500),Healthcare,text processing | bert | transformers | large language models | python | hugging face | communication | cloud,8.1,91,46.7,6.6,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0455,AI Research Scientist,Research,Mid,6,Master's,160000.0,115000,280000,Zurich,Switzerland,On-site,SME (51-500),Healthcare,python | research | pytorch | publishing | deep learning | problem solving | communication | git,10.5,88,27.7,9.7,2025,9,0,0,0,Upper-Mid ($150-200k)
AIJOB0456,Senior Data Scientist,Data Science,Entry,6,Bootcamp/Self-taught,208000.0,157000,218000,San Francisco,USA,On-site,Big Tech (FAANG+),Retail,leadership | python | advanced statistics | git,7.4,90,5.3,9.7,2026,1,0,0,0,Senior ($200-300k)
AIJOB0457,Robotics Engineer (AI),Robotics,Mid,10,Master's,125000.0,125000,240000,Toronto,Canada,Hybrid,Startup (1-50),Media,c++ | simulation | computer vision | ros | sql,14.3,76,8.1,9.1,2025,5,0,1,0,Mid ($100-150k)
AIJOB0458,Data Scientist,Data Science,Mid,2,Bachelor's,155000.0,138000,195000,Dubai,UAE,Fully Remote,Enterprise (5000+),Consulting,scikit-learn | ml algorithms | statistics | data visualization | agile | communication | cloud,8.8,92,23.2,6.6,2025,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0459,MLOps Engineer,ML Operations,Senior,3,Bachelor's,157000.0,130000,260000,Singapore,Singapore,On-site,Startup (1-50),Energy,mlflow | kubernetes | monitoring | leadership | statistics,12.3,93,80.2,8.6,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB0460,Data Engineer (AI),Data Engineering,Senior,8,PhD,264000.0,130000,220000,Boston,USA,Hybrid,Mid-size (501-5000),Government,etl | python | spark | linux | statistics | problem solving,16.0,88,29.4,9.1,2025,7,1,1,0,Senior ($200-300k)
AIJOB0461,Generative AI Engineer,AI Engineering,Entry,3,PhD,150000.0,150000,295000,Berlin,Germany,Hybrid,SME (51-500),Government,fine-tuning | deployment | diffusion models | generative ai api | large language models | python | statistics | linux | communication,13.0,95,54.0,8.0,2026,2,0,1,1,Mid ($100-150k)
AIJOB0462,Senior ML Engineer,AI Engineering,Mid,5,Bachelor's,180000.0,180000,312000,Bangalore,India,Hybrid,Enterprise (5000+),Manufacturing,python | system design | machine learning operations | distributed systems | sql,16.5,96,71.8,6.5,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0463,Prompt Engineer,AI Engineering,Mid,1,Bachelor's,108000.0,90000,200000,London,UK,Hybrid,SME (51-500),Consulting,natural language processing | prompt design | documentation | llm api | git,6.3,82,19.8,6.6,2025,3,0,1,1,Mid ($100-150k)
AIJOB0464,Senior ML Engineer,AI Engineering,Entry,11,Associate's,180000.0,180000,312000,London,UK,Hybrid,Startup (1-50),Research,pytorch | machine learning operations | distributed systems | system design | agile | research | cloud,15.8,96,65.8,7.1,2025,11,0,1,0,Upper-Mid ($150-200k)
